zone,date,day_of_week,is_weekend,hour,base_load_kw,ev_load_kw,total_load_kw,ev_count_on_day,transformer_utilization_pct
Indiranagar,2025-09-22,Monday,False,2,123.8,640.0,763.8,759,100.0
Indiranagar,2025-09-22,Monday,False,3,117.4,167.4,284.8,759,38.0
Indiranagar,2025-09-22,Monday,False,4,150.1,179.3,329.4,759,43.9
Indiranagar,2025-09-22,Monday,False,5,200.2,157.5,357.7,759,47.7
Indiranagar,2025-09-22,Monday,False,6,229.8,566.6,796.5,759,100.0
Indiranagar,2025-09-22,Monday,False,7,257.8,566.8,824.6,759,100.0
Indiranagar,2025-09-22,Monday,False,8,310.8,554.3,865.1,759,100.0
Indiranagar,2025-09-22,Monday,False,9,307.3,542.9,850.2,759,100.0
Indiranagar,2025-09-22,Monday,False,10,355.4,168.0,523.4,759,69.8
Indiranagar,2025-09-22,Monday,False,11,336.6,180.4,517.0,759,68.9
Indiranagar,2025-09-22,Monday,False,12,311.3,185.2,496.5,759,66.2
Indiranagar,2025-09-22,Monday,False,13,334.5,173.5,508.0,759,67.7
Indiranagar,2025-09-22,Monday,False,14,280.8,169.9,450.6,759,60.1
Indiranagar,2025-09-22,Monday,False,15,279.3,165.2,444.5,759,59.3
Indiranagar,2025-09-22,Monday,False,16,291.6,162.0,453.6,759,60.5
Indiranagar,2025-09-22,Monday,False,17,343.6,159.7,503.3,759,67.1
Indiranagar,2025-09-22,Monday,False,18,316.7,1565.5,1882.1,759,100.0
Indiranagar,2025-09-22,Monday,False,19,359.1,2270.3,2629.4,759,100.0
Indiranagar,2025-09-22,Monday,False,20,331.0,2590.3,2921.3,759,100.0
Indiranagar,2025-09-22,Monday,False,21,312.7,2254.9,2567.6,759,100.0
Indiranagar,2025-09-22,Monday,False,22,223.4,1642.1,1865.5,759,100.0
Indiranagar,2025-09-22,Monday,False,23,222.8,617.8,840.6,759,100.0
Koramangala,2025-09-23,Tuesday,False,0,151.8,798.8,950.6,997,100.0
Koramangala,2025-09-23,Tuesday,False,1,157.4,875.9,1033.3,997,100.0
Koramangala,2025-09-23,Tuesday,False,2,139.0,909.9,1049.0,997,100.0
Koramangala,2025-09-23,Tuesday,False,3,142.5,211.8,354.2,997,39.4
Koramangala,2025-09-23,Tuesday,False,4,153.7,215.2,368.9,997,41.0
Koramangala,2025-09-23,Tuesday,False,5,233.9,226.5,460.4,997,51.2
Koramangala,2025-09-23,Tuesday,False,6,255.3,688.3,943.6,997,100.0
Koramangala,2025-09-23,Tuesday,False,7,295.3,715.6,1010.8,997,100.0
Koramangala,2025-09-23,Tuesday,False,8,365.1,787.5,1152.6,997,100.0
Koramangala,2025-09-23,Tuesday,False,9,373.3,719.1,1092.4,997,100.0
Koramangala,2025-09-23,Tuesday,False,10,382.4,207.0,589.4,997,65.5
Koramangala,2025-09-23,Tuesday,False,11,386.5,215.8,602.3,997,66.9
Koramangala,2025-09-23,Tuesday,False,12,393.7,227.6,621.3,997,69.0
Koramangala,2025-09-23,Tuesday,False,13,389.0,199.6,588.6,997,65.4
Koramangala,2025-09-23,Tuesday,False,14,344.6,205.3,549.9,997,61.1
Koramangala,2025-09-23,Tuesday,False,15,312.3,217.7,530.0,997,58.9
Koramangala,2025-09-23,Tuesday,False,16,353.1,223.0,576.1,997,64.0
Koramangala,2025-09-23,Tuesday,False,17,375.3,245.5,620.8,997,69.0
Koramangala,2025-09-23,Tuesday,False,18,405.1,1994.1,2399.2,997,100.0
Koramangala,2025-09-23,Tuesday,False,19,377.4,2628.8,3006.3,997,100.0
Koramangala,2025-09-23,Tuesday,False,20,344.9,3064.0,3408.8,997,100.0
Koramangala,2025-09-23,Tuesday,False,21,348.2,2555.9,2904.1,997,100.0
Koramangala,2025-09-23,Tuesday,False,22,245.3,1990.8,2236.1,997,100.0
Koramangala,2025-09-23,Tuesday,False,23,281.0,853.4,1134.3,997,100.0
HSR Layout,2025-09-23,Tuesday,False,0,120.9,594.5,715.3,669,100.0
HSR Layout,2025-09-23,Tuesday,False,1,106.6,564.2,670.8,669,100.0
HSR Layout,2025-09-23,Tuesday,False,2,121.1,548.1,669.1,669,100.0
HSR Layout,2025-09-23,Tuesday,False,3,102.7,139.9,242.5,669,37.3
HSR Layout,2025-09-23,Tuesday,False,4,109.2,137.9,247.1,669,38.0
HSR Layout,2025-09-23,Tuesday,False,5,179.2,152.3,331.5,669,51.0
HSR Layout,2025-09-23,Tuesday,False,6,188.6,494.4,683.0,669,100.0
HSR Layout,2025-09-23,Tuesday,False,7,212.3,486.0,698.3,669,100.0
HSR Layout,2025-09-23,Tuesday,False,8,274.4,484.2,758.5,669,100.0
HSR Layout,2025-09-23,Tuesday,False,9,274.9,536.8,811.7,669,100.0
HSR Layout,2025-09-23,Tuesday,False,10,291.7,138.4,430.1,669,66.2
HSR Layout,2025-09-23,Tuesday,False,11,270.4,161.0,431.4,669,66.4
HSR Layout,2025-09-23,Tuesday,False,12,272.1,139.4,411.5,669,63.3
HSR Layout,2025-09-23,Tuesday,False,13,279.2,149.8,429.0,669,66.0
HSR Layout,2025-09-23,Tuesday,False,14,236.5,142.5,379.0,669,58.3
HSR Layout,2025-09-23,Tuesday,False,15,235.5,143.4,378.9,669,58.3
HSR Layout,2025-09-23,Tuesday,False,16,255.6,142.7,398.3,669,61.3
HSR Layout,2025-09-23,Tuesday,False,17,303.5,138.4,441.9,669,68.0
HSR Layout,2025-09-23,Tuesday,False,18,293.4,1488.2,1781.6,669,100.0
HSR Layout,2025-09-23,Tuesday,False,19,307.0,2017.7,2324.7,669,100.0
HSR Layout,2025-09-23,Tuesday,False,20,275.8,2070.6,2346.4,669,100.0
HSR Layout,2025-09-23,Tuesday,False,21,273.6,1707.5,1981.1,669,100.0
HSR Layout,2025-09-23,Tuesday,False,22,187.1,1483.0,1670.1,669,100.0
HSR Layout,2025-09-23,Tuesday,False,23,192.5,575.0,767.5,669,100.0
Whitefield,2025-09-23,Tuesday,False,0,191.0,774.4,965.5,882,87.8
Whitefield,2025-09-23,Tuesday,False,1,212.2,714.3,926.5,882,84.2
Whitefield,2025-09-23,Tuesday,False,2,185.3,751.0,936.3,882,85.1
Whitefield,2025-09-23,Tuesday,False,3,179.8,173.3,353.1,882,32.1
Whitefield,2025-09-23,Tuesday,False,4,185.1,194.2,379.2,882,34.5
Whitefield,2025-09-23,Tuesday,False,5,320.8,186.3,507.0,882,46.1
Whitefield,2025-09-23,Tuesday,False,6,349.1,646.7,995.9,882,90.5
Whitefield,2025-09-23,Tuesday,False,7,417.3,674.5,1091.8,882,99.3
Whitefield,2025-09-23,Tuesday,False,8,449.3,579.6,1028.9,882,93.5
Whitefield,2025-09-23,Tuesday,False,9,532.5,650.1,1182.6,882,100.0
Whitefield,2025-09-23,Tuesday,False,10,555.7,182.0,737.7,882,67.1
Whitefield,2025-09-23,Tuesday,False,11,515.2,178.3,693.6,882,63.1
Whitefield,2025-09-23,Tuesday,False,12,481.4,191.8,673.2,882,61.2
Whitefield,2025-09-23,Tuesday,False,13,546.6,188.9,735.5,882,66.9
Whitefield,2025-09-23,Tuesday,False,14,451.5,179.8,631.4,882,57.4
Whitefield,2025-09-23,Tuesday,False,15,483.4,191.3,674.7,882,61.3
Whitefield,2025-09-23,Tuesday,False,16,466.1,176.8,642.9,882,58.4
Whitefield,2025-09-23,Tuesday,False,17,517.6,197.5,715.2,882,65.0
Whitefield,2025-09-23,Tuesday,False,18,536.0,1781.6,2317.7,882,100.0
Whitefield,2025-09-23,Tuesday,False,19,600.5,2357.8,2958.3,882,100.0
Whitefield,2025-09-23,Tuesday,False,20,507.4,2838.3,3345.7,882,100.0
Whitefield,2025-09-23,Tuesday,False,21,498.6,2341.1,2839.7,882,100.0
Whitefield,2025-09-23,Tuesday,False,22,381.8,1879.7,2261.4,882,100.0
Whitefield,2025-09-23,Tuesday,False,23,320.2,745.4,1065.6,882,96.9
Electronic City,2025-09-23,Tuesday,False,0,218.9,432.2,651.2,541,54.3
Electronic City,2025-09-23,Tuesday,False,1,208.3,445.0,653.3,541,54.4
Electronic City,2025-09-23,Tuesday,False,2,209.6,469.1,678.7,541,56.6
Electronic City,2025-09-23,Tuesday,False,3,230.0,110.1,340.1,541,28.3
Electronic City,2025-09-23,Tuesday,False,4,215.4,114.9,330.4,541,27.5
Electronic City,2025-09-23,Tuesday,False,5,336.9,112.1,449.0,541,37.4
Electronic City,2025-09-23,Tuesday,False,6,389.7,399.1,788.9,541,65.7
Electronic City,2025-09-23,Tuesday,False,7,414.3,423.2,837.5,541,69.8
Electronic City,2025-09-23,Tuesday,False,8,544.5,358.9,903.4,541,75.3
Electronic City,2025-09-23,Tuesday,False,9,578.7,419.0,997.7,541,83.1
Electronic City,2025-09-23,Tuesday,False,10,567.2,118.1,685.3,541,57.1
Electronic City,2025-09-23,Tuesday,False,11,559.7,108.8,668.5,541,55.7
Electronic City,2025-09-23,Tuesday,False,12,577.1,105.9,683.0,541,56.9
Electronic City,2025-09-23,Tuesday,False,13,563.4,126.0,689.4,541,57.5
Electronic City,2025-09-23,Tuesday,False,14,464.6,115.1,579.7,541,48.3
Electronic City,2025-09-23,Tuesday,False,15,517.2,119.2,636.4,541,53.0
Electronic City,2025-09-23,Tuesday,False,16,511.5,112.8,624.3,541,52.0
Electronic City,2025-09-23,Tuesday,False,17,552.9,115.7,668.6,541,55.7
Electronic City,2025-09-23,Tuesday,False,18,587.7,1163.5,1751.2,541,100.0
Electronic City,2025-09-23,Tuesday,False,19,603.5,1511.8,2115.2,541,100.0
Electronic City,2025-09-23,Tuesday,False,20,547.8,1661.0,2208.8,541,100.0
Electronic City,2025-09-23,Tuesday,False,21,520.4,1495.9,2016.3,541,100.0
Electronic City,2025-09-23,Tuesday,False,22,390.7,1241.0,1631.7,541,100.0
Electronic City,2025-09-23,Tuesday,False,23,417.1,490.1,907.2,541,75.6
Hebbal,2025-09-23,Tuesday,False,0,101.1,381.5,482.6,451,80.4
Hebbal,2025-09-23,Tuesday,False,1,90.7,391.0,481.6,451,80.3
Hebbal,2025-09-23,Tuesday,False,2,97.1,426.8,523.9,451,87.3
Hebbal,2025-09-23,Tuesday,False,3,102.9,96.3,199.2,451,33.2
Hebbal,2025-09-23,Tuesday,False,4,90.6,100.0,190.6,451,31.8
Hebbal,2025-09-23,Tuesday,False,5,155.2,95.2,250.4,451,41.7
Hebbal,2025-09-23,Tuesday,False,6,170.6,333.6,504.3,451,84.0
Hebbal,2025-09-23,Tuesday,False,7,195.4,319.5,514.8,451,85.8
Hebbal,2025-09-23,Tuesday,False,8,233.9,370.7,604.7,451,100.0
Hebbal,2025-09-23,Tuesday,False,9,250.5,311.4,561.9,451,93.6
Hebbal,2025-09-23,Tuesday,False,10,238.8,89.4,328.2,451,54.7
Hebbal,2025-09-23,Tuesday,False,11,249.5,105.7,355.2,451,59.2
Hebbal,2025-09-23,Tuesday,False,12,271.2,96.3,367.5,451,61.2
Hebbal,2025-09-23,Tuesday,False,13,255.1,96.6,351.7,451,58.6
Hebbal,2025-09-23,Tuesday,False,14,227.8,96.2,324.1,451,54.0
Hebbal,2025-09-23,Tuesday,False,15,219.3,94.2,313.5,451,52.3
Hebbal,2025-09-23,Tuesday,False,16,230.0,103.8,333.7,451,55.6
Hebbal,2025-09-23,Tuesday,False,17,253.8,101.0,354.8,451,59.1
Hebbal,2025-09-23,Tuesday,False,18,264.5,923.7,1188.2,451,100.0
Hebbal,2025-09-23,Tuesday,False,19,274.5,1282.4,1556.9,451,100.0
Hebbal,2025-09-23,Tuesday,False,20,239.5,1437.7,1677.1,451,100.0
Hebbal,2025-09-23,Tuesday,False,21,258.7,1198.9,1457.6,451,100.0
Hebbal,2025-09-23,Tuesday,False,22,161.3,949.7,1111.0,451,100.0
Hebbal,2025-09-23,Tuesday,False,23,168.1,410.2,578.3,451,96.4
Indiranagar,2025-09-23,Tuesday,False,0,125.5,655.4,781.0,759,100.0
Indiranagar,2025-09-23,Tuesday,False,1,125.4,661.3,786.7,759,100.0
Indiranagar,2025-09-23,Tuesday,False,2,142.4,679.5,821.9,759,100.0
Indiranagar,2025-09-23,Tuesday,False,3,114.7,166.3,281.0,759,37.5
Indiranagar,2025-09-23,Tuesday,False,4,129.7,167.0,296.8,759,39.6
Indiranagar,2025-09-23,Tuesday,False,5,182.0,165.1,347.2,759,46.3
Indiranagar,2025-09-23,Tuesday,False,6,220.7,505.6,726.2,759,96.8
Indiranagar,2025-09-23,Tuesday,False,7,268.7,538.8,807.4,759,100.0
Indiranagar,2025-09-23,Tuesday,False,8,303.1,570.6,873.7,759,100.0
Indiranagar,2025-09-23,Tuesday,False,9,331.5,539.7,871.1,759,100.0
Indiranagar,2025-09-23,Tuesday,False,10,335.1,155.7,490.8,759,65.4
Indiranagar,2025-09-23,Tuesday,False,11,313.8,174.6,488.4,759,65.1
Indiranagar,2025-09-23,Tuesday,False,12,324.5,171.9,496.4,759,66.2
Indiranagar,2025-09-23,Tuesday,False,13,322.2,167.4,489.6,759,65.3
Indiranagar,2025-09-23,Tuesday,False,14,269.2,171.0,440.2,759,58.7
Indiranagar,2025-09-23,Tuesday,False,15,287.7,160.1,447.8,759,59.7
Indiranagar,2025-09-23,Tuesday,False,16,294.8,172.1,466.9,759,62.3
Indiranagar,2025-09-23,Tuesday,False,17,326.8,154.1,481.0,759,64.1
Indiranagar,2025-09-23,Tuesday,False,18,356.4,1567.7,1924.1,759,100.0
Indiranagar,2025-09-23,Tuesday,False,19,324.9,1979.3,2304.2,759,100.0
Indiranagar,2025-09-23,Tuesday,False,20,321.7,2449.1,2770.8,759,100.0
Indiranagar,2025-09-23,Tuesday,False,21,315.4,1986.4,2301.8,759,100.0
Indiranagar,2025-09-23,Tuesday,False,22,211.5,1483.5,1695.0,759,100.0
Indiranagar,2025-09-23,Tuesday,False,23,202.0,667.7,869.7,759,100.0
Koramangala,2025-09-24,Wednesday,False,0,162.5,850.4,1012.9,998,100.0
Koramangala,2025-09-24,Wednesday,False,1,164.5,909.6,1074.1,998,100.0
Koramangala,2025-09-24,Wednesday,False,2,145.3,889.8,1035.1,998,100.0
Koramangala,2025-09-24,Wednesday,False,3,153.2,210.1,363.3,998,40.4
Koramangala,2025-09-24,Wednesday,False,4,119.8,217.1,336.9,998,37.4
Koramangala,2025-09-24,Wednesday,False,5,239.8,209.6,449.4,998,49.9
Koramangala,2025-09-24,Wednesday,False,6,289.9,755.7,1045.5,998,100.0
Koramangala,2025-09-24,Wednesday,False,7,279.6,711.6,991.2,998,100.0
Koramangala,2025-09-24,Wednesday,False,8,346.4,705.4,1051.8,998,100.0
Koramangala,2025-09-24,Wednesday,False,9,382.0,709.5,1091.6,998,100.0
Koramangala,2025-09-24,Wednesday,False,10,383.4,216.6,600.0,998,66.7
Koramangala,2025-09-24,Wednesday,False,11,387.6,223.6,611.2,998,67.9
Koramangala,2025-09-24,Wednesday,False,12,385.8,230.3,616.1,998,68.5
Koramangala,2025-09-24,Wednesday,False,13,376.9,211.7,588.5,998,65.4
Koramangala,2025-09-24,Wednesday,False,14,334.0,206.8,540.9,998,60.1
Koramangala,2025-09-24,Wednesday,False,15,325.5,223.5,549.0,998,61.0
Koramangala,2025-09-24,Wednesday,False,16,346.5,187.0,533.5,998,59.3
Koramangala,2025-09-24,Wednesday,False,17,398.2,211.1,609.4,998,67.7
Koramangala,2025-09-24,Wednesday,False,18,386.8,2049.8,2436.6,998,100.0
Koramangala,2025-09-24,Wednesday,False,19,387.3,2636.3,3023.6,998,100.0
Koramangala,2025-09-24,Wednesday,False,20,393.7,2983.3,3377.0,998,100.0
Koramangala,2025-09-24,Wednesday,False,21,377.4,2788.2,3165.6,998,100.0
Koramangala,2025-09-24,Wednesday,False,22,259.3,2243.6,2503.0,998,100.0
Koramangala,2025-09-24,Wednesday,False,23,264.4,891.2,1155.6,998,100.0
HSR Layout,2025-09-24,Wednesday,False,0,118.2,607.6,725.7,670,100.0
HSR Layout,2025-09-24,Wednesday,False,1,105.3,597.1,702.4,670,100.0
HSR Layout,2025-09-24,Wednesday,False,2,106.0,540.3,646.2,670,99.4
HSR Layout,2025-09-24,Wednesday,False,3,125.6,140.7,266.3,670,41.0
HSR Layout,2025-09-24,Wednesday,False,4,118.7,148.6,267.3,670,41.1
HSR Layout,2025-09-24,Wednesday,False,5,162.2,139.1,301.3,670,46.3
HSR Layout,2025-09-24,Wednesday,False,6,199.0,492.0,691.0,670,100.0
HSR Layout,2025-09-24,Wednesday,False,7,216.6,444.2,660.8,670,100.0
HSR Layout,2025-09-24,Wednesday,False,8,271.0,411.8,682.8,670,100.0
HSR Layout,2025-09-24,Wednesday,False,9,279.1,509.7,788.9,670,100.0
HSR Layout,2025-09-24,Wednesday,False,10,271.1,145.9,417.0,670,64.2
HSR Layout,2025-09-24,Wednesday,False,11,275.4,146.1,421.6,670,64.9
HSR Layout,2025-09-24,Wednesday,False,12,288.1,135.0,423.1,670,65.1
HSR Layout,2025-09-24,Wednesday,False,13,276.9,143.5,420.5,670,64.7
HSR Layout,2025-09-24,Wednesday,False,14,229.9,148.9,378.7,670,58.3
HSR Layout,2025-09-24,Wednesday,False,15,263.1,149.6,412.7,670,63.5
HSR Layout,2025-09-24,Wednesday,False,16,249.2,151.1,400.3,670,61.6
HSR Layout,2025-09-24,Wednesday,False,17,279.7,138.3,418.0,670,64.3
HSR Layout,2025-09-24,Wednesday,False,18,296.2,1415.0,1711.2,670,100.0
HSR Layout,2025-09-24,Wednesday,False,19,300.5,1708.2,2008.8,670,100.0
HSR Layout,2025-09-24,Wednesday,False,20,258.8,2058.0,2316.8,670,100.0
HSR Layout,2025-09-24,Wednesday,False,21,264.9,1602.7,1867.6,670,100.0
HSR Layout,2025-09-24,Wednesday,False,22,190.4,1308.8,1499.2,670,100.0
HSR Layout,2025-09-24,Wednesday,False,23,173.5,571.3,744.8,670,100.0
Whitefield,2025-09-24,Wednesday,False,0,187.2,702.7,890.0,883,80.9
Whitefield,2025-09-24,Wednesday,False,1,177.5,783.3,960.8,883,87.3
Whitefield,2025-09-24,Wednesday,False,2,197.1,705.2,902.3,883,82.0
Whitefield,2025-09-24,Wednesday,False,3,228.3,183.9,412.3,883,37.5
Whitefield,2025-09-24,Wednesday,False,4,212.2,189.7,401.9,883,36.5
Whitefield,2025-09-24,Wednesday,False,5,320.7,190.9,511.6,883,46.5
Whitefield,2025-09-24,Wednesday,False,6,341.4,707.1,1048.5,883,95.3
Whitefield,2025-09-24,Wednesday,False,7,398.6,662.0,1060.6,883,96.4
Whitefield,2025-09-24,Wednesday,False,8,479.2,600.6,1079.9,883,98.2
Whitefield,2025-09-24,Wednesday,False,9,540.0,685.2,1225.3,883,100.0
Whitefield,2025-09-24,Wednesday,False,10,547.3,198.4,745.7,883,67.8
Whitefield,2025-09-24,Wednesday,False,11,500.2,197.0,697.2,883,63.4
Whitefield,2025-09-24,Wednesday,False,12,533.3,194.9,728.2,883,66.2
Whitefield,2025-09-24,Wednesday,False,13,550.7,169.0,719.6,883,65.4
Whitefield,2025-09-24,Wednesday,False,14,460.9,204.9,665.7,883,60.5
Whitefield,2025-09-24,Wednesday,False,15,444.6,196.9,641.6,883,58.3
Whitefield,2025-09-24,Wednesday,False,16,455.5,191.6,647.1,883,58.8
Whitefield,2025-09-24,Wednesday,False,17,515.2,212.3,727.5,883,66.1
Whitefield,2025-09-24,Wednesday,False,18,525.2,1831.7,2356.9,883,100.0
Whitefield,2025-09-24,Wednesday,False,19,552.3,2478.7,3031.0,883,100.0
Whitefield,2025-09-24,Wednesday,False,20,511.6,2635.4,3147.0,883,100.0
Whitefield,2025-09-24,Wednesday,False,21,499.2,2098.0,2597.2,883,100.0
Whitefield,2025-09-24,Wednesday,False,22,349.3,2007.9,2357.2,883,100.0
Whitefield,2025-09-24,Wednesday,False,23,344.5,775.9,1120.4,883,100.0
Electronic City,2025-09-24,Wednesday,False,0,237.5,451.3,688.8,541,57.4
Electronic City,2025-09-24,Wednesday,False,1,237.5,512.1,749.6,541,62.5
Electronic City,2025-09-24,Wednesday,False,2,184.0,494.0,678.0,541,56.5
Electronic City,2025-09-24,Wednesday,False,3,189.4,112.3,301.8,541,25.1
Electronic City,2025-09-24,Wednesday,False,4,238.0,118.7,356.8,541,29.7
Electronic City,2025-09-24,Wednesday,False,5,332.5,129.9,462.4,541,38.5
Electronic City,2025-09-24,Wednesday,False,6,384.5,410.9,795.3,541,66.3
Electronic City,2025-09-24,Wednesday,False,7,434.5,398.4,833.0,541,69.4
Electronic City,2025-09-24,Wednesday,False,8,536.2,391.1,927.2,541,77.3
Electronic City,2025-09-24,Wednesday,False,9,525.4,394.9,920.3,541,76.7
Electronic City,2025-09-24,Wednesday,False,10,565.8,114.2,680.0,541,56.7
Electronic City,2025-09-24,Wednesday,False,11,569.0,119.9,689.0,541,57.4
Electronic City,2025-09-24,Wednesday,False,12,543.9,118.1,662.1,541,55.2
Electronic City,2025-09-24,Wednesday,False,13,558.4,111.8,670.2,541,55.8
Electronic City,2025-09-24,Wednesday,False,14,481.1,112.3,593.4,541,49.4
Electronic City,2025-09-24,Wednesday,False,15,495.8,115.1,610.9,541,50.9
Electronic City,2025-09-24,Wednesday,False,16,499.9,111.7,611.6,541,51.0
Electronic City,2025-09-24,Wednesday,False,17,567.2,116.3,683.5,541,57.0
Electronic City,2025-09-24,Wednesday,False,18,588.9,1212.6,1801.5,541,100.0
Electronic City,2025-09-24,Wednesday,False,19,615.2,1435.9,2051.0,541,100.0
Electronic City,2025-09-24,Wednesday,False,20,515.9,1707.9,2223.8,541,100.0
Electronic City,2025-09-24,Wednesday,False,21,562.7,1437.2,2000.0,541,100.0
Electronic City,2025-09-24,Wednesday,False,22,348.6,1118.0,1466.6,541,100.0
Electronic City,2025-09-24,Wednesday,False,23,363.2,496.9,860.1,541,71.7
Hebbal,2025-09-24,Wednesday,False,0,93.1,398.6,491.7,452,82.0
Hebbal,2025-09-24,Wednesday,False,1,103.8,366.3,470.1,452,78.4
Hebbal,2025-09-24,Wednesday,False,2,91.7,382.2,473.9,452,79.0
Hebbal,2025-09-24,Wednesday,False,3,99.2,94.7,193.9,452,32.3
Hebbal,2025-09-24,Wednesday,False,4,86.4,92.7,179.2,452,29.9
Hebbal,2025-09-24,Wednesday,False,5,161.9,107.7,269.6,452,44.9
Hebbal,2025-09-24,Wednesday,False,6,179.0,343.0,522.0,452,87.0
Hebbal,2025-09-24,Wednesday,False,7,201.8,336.8,538.6,452,89.8
Hebbal,2025-09-24,Wednesday,False,8,244.2,336.5,580.7,452,96.8
Hebbal,2025-09-24,Wednesday,False,9,252.2,327.8,579.9,452,96.7
Hebbal,2025-09-24,Wednesday,False,10,257.0,100.2,357.2,452,59.5
Hebbal,2025-09-24,Wednesday,False,11,254.6,93.2,347.8,452,58.0
Hebbal,2025-09-24,Wednesday,False,12,262.0,102.5,364.5,452,60.7
Hebbal,2025-09-24,Wednesday,False,13,253.6,103.4,357.0,452,59.5
Hebbal,2025-09-24,Wednesday,False,14,230.1,95.5,325.6,452,54.3
Hebbal,2025-09-24,Wednesday,False,15,208.8,88.6,297.4,452,49.6
Hebbal,2025-09-24,Wednesday,False,16,234.6,97.5,332.1,452,55.3
Hebbal,2025-09-24,Wednesday,False,17,254.5,94.4,348.9,452,58.2
Hebbal,2025-09-24,Wednesday,False,18,263.7,986.9,1250.7,452,100.0
Hebbal,2025-09-24,Wednesday,False,19,262.0,1209.8,1471.8,452,100.0
Hebbal,2025-09-24,Wednesday,False,20,268.7,1597.4,1866.1,452,100.0
Hebbal,2025-09-24,Wednesday,False,21,227.7,1094.9,1322.5,452,100.0
Hebbal,2025-09-24,Wednesday,False,22,183.2,986.1,1169.2,452,100.0
Hebbal,2025-09-24,Wednesday,False,23,168.4,400.8,569.3,452,94.9
Indiranagar,2025-09-24,Wednesday,False,0,122.6,634.8,757.4,760,100.0
Indiranagar,2025-09-24,Wednesday,False,1,133.9,653.5,787.3,760,100.0
Indiranagar,2025-09-24,Wednesday,False,2,135.3,638.6,774.0,760,100.0
Indiranagar,2025-09-24,Wednesday,False,3,133.7,166.7,300.4,760,40.1
Indiranagar,2025-09-24,Wednesday,False,4,111.6,176.3,287.8,760,38.4
Indiranagar,2025-09-24,Wednesday,False,5,182.8,175.1,357.9,760,47.7
Indiranagar,2025-09-24,Wednesday,False,6,231.7,564.7,796.4,760,100.0
Indiranagar,2025-09-24,Wednesday,False,7,250.3,537.1,787.4,760,100.0
Indiranagar,2025-09-24,Wednesday,False,8,306.0,511.9,818.0,760,100.0
Indiranagar,2025-09-24,Wednesday,False,9,326.6,537.4,864.0,760,100.0
Indiranagar,2025-09-24,Wednesday,False,10,311.9,179.7,491.6,760,65.5
Indiranagar,2025-09-24,Wednesday,False,11,326.9,166.8,493.7,760,65.8
Indiranagar,2025-09-24,Wednesday,False,12,316.5,166.9,483.4,760,64.5
Indiranagar,2025-09-24,Wednesday,False,13,331.9,152.2,484.2,760,64.6
Indiranagar,2025-09-24,Wednesday,False,14,294.5,155.5,450.0,760,60.0
Indiranagar,2025-09-24,Wednesday,False,15,274.1,156.9,431.0,760,57.5
Indiranagar,2025-09-24,Wednesday,False,16,310.7,170.6,481.3,760,64.2
Indiranagar,2025-09-24,Wednesday,False,17,331.0,178.1,509.1,760,67.9
Indiranagar,2025-09-24,Wednesday,False,18,328.4,1505.4,1833.9,760,100.0
Indiranagar,2025-09-24,Wednesday,False,19,335.7,2214.8,2550.5,760,100.0
Indiranagar,2025-09-24,Wednesday,False,20,326.2,2362.0,2688.1,760,100.0
Indiranagar,2025-09-24,Wednesday,False,21,309.3,2053.3,2362.6,760,100.0
Indiranagar,2025-09-24,Wednesday,False,22,203.8,1572.7,1776.5,760,100.0
Indiranagar,2025-09-24,Wednesday,False,23,205.3,654.4,859.6,760,100.0
Koramangala,2025-09-25,Thursday,False,0,157.3,937.4,1094.7,998,100.0
Koramangala,2025-09-25,Thursday,False,1,127.3,888.1,1015.4,998,100.0
Koramangala,2025-09-25,Thursday,False,2,155.5,852.3,1007.8,998,100.0
Koramangala,2025-09-25,Thursday,False,3,139.5,209.2,348.7,998,38.7
Koramangala,2025-09-25,Thursday,False,4,123.7,224.0,347.6,998,38.6
Koramangala,2025-09-25,Thursday,False,5,221.4,197.6,419.0,998,46.6
Koramangala,2025-09-25,Thursday,False,6,268.7,729.8,998.5,998,100.0
Koramangala,2025-09-25,Thursday,False,7,308.9,783.9,1092.7,998,100.0
Koramangala,2025-09-25,Thursday,False,8,357.5,707.8,1065.3,998,100.0
Koramangala,2025-09-25,Thursday,False,9,368.9,708.0,1076.9,998,100.0
Koramangala,2025-09-25,Thursday,False,10,381.3,210.9,592.2,998,65.8
Koramangala,2025-09-25,Thursday,False,11,368.9,204.4,573.3,998,63.7
Koramangala,2025-09-25,Thursday,False,12,399.9,230.5,630.4,998,70.0
Koramangala,2025-09-25,Thursday,False,13,354.5,219.0,573.5,998,63.7
Koramangala,2025-09-25,Thursday,False,14,335.2,217.1,552.3,998,61.4
Koramangala,2025-09-25,Thursday,False,15,317.7,195.7,513.4,998,57.0
Koramangala,2025-09-25,Thursday,False,16,335.3,211.6,546.9,998,60.8
Koramangala,2025-09-25,Thursday,False,17,379.5,213.3,592.8,998,65.9
Koramangala,2025-09-25,Thursday,False,18,402.4,2175.7,2578.0,998,100.0
Koramangala,2025-09-25,Thursday,False,19,390.8,2540.7,2931.5,998,100.0
Koramangala,2025-09-25,Thursday,False,20,371.5,3431.2,3802.7,998,100.0
Koramangala,2025-09-25,Thursday,False,21,366.9,2677.9,3044.8,998,100.0
Koramangala,2025-09-25,Thursday,False,22,234.8,1855.1,2089.9,998,100.0
Koramangala,2025-09-25,Thursday,False,23,281.1,874.2,1155.4,998,100.0
